,soil,rainfall,temperature,fertilizer,irrigation,weather,yield,state,season
10141,Loam,116.119494790513,31.1000572802625,False,False,Cloudy,2.0,Tamil Nadu,Rabi       
10142,Loam,116.119494790513,31.1000572802625,False,False,Cloudy,2.0,Tamil Nadu,Whole Year 
10143,Loam,116.119494790513,31.1000572802625,False,False,Cloudy,2.0,Tamil Nadu,Kharif     
10144,Loam,116.119494790513,31.1000572802625,False,False,Cloudy,2.0,Uttar Pradesh,Kharif     
10145,Loam,116.119494790513,31.1000572802625,False,False,Cloudy,2.0,West Bengal,Kharif     
10146,Peaty,477.176242628447,23.3064602127785,True,True,Rainy,5.872,Mizoram,Kharif     
10147,Loam,579.403692539263,34.9195296707998,True,False,Cloudy,4.523,Haryana,Kharif     
10148,Clay,405.960430635066,15.0722469123429,False,False,Sunny,2.63,Gujarat,Kharif     
10149,Sandy,406.465321772816,30.0528604379911,False,False,Cloudy,1.955,Maharashtra,Kharif     
10150,Sandy,406.465321772816,30.0528604379911,False,False,Cloudy,1.955,Tamil Nadu,Kharif     
10151,Clay,427.603317411805,31.9938344774136,False,True,Cloudy,3.944,Haryana,Kharif     
10152,Clay,427.603317411805,31.9938344774136,False,True,Cloudy,3.944,Punjab,Kharif     
10153,Loam,188.254173070752,25.4322461776769,False,True,Cloudy,2.901,Karnataka,Whole Year 
10154,Loam,188.254173070752,25.4322461776769,False,True,Cloudy,2.901,Tamil Nadu,Rabi       
10155,Clay,162.728597456689,39.4994273976743,False,True,Rainy,2.861,Mizoram,Kharif     
10156,Peaty,230.717068025936,16.1059268213823,False,False,Cloudy,0.946,Haryana,Kharif     
10157,Peaty,230.717068025936,16.1059268213823,False,False,Cloudy,0.946,Madhya Pradesh,Kharif     
10158,Peaty,230.717068025936,16.1059268213823,False,False,Cloudy,0.946,Meghalaya,Kharif     
10159,Peaty,230.717068025936,16.1059268213823,False,False,Cloudy,0.946,Meghalaya,Kharif     
10160,Sandy,153.227540794396,33.7295741162061,False,False,Cloudy,0.815,Karnataka,Whole Year 
10161,Sandy,153.227540794396,33.7295741162061,False,False,Cloudy,0.815,Rajasthan,Kharif     
10162,Chalky,494.76907826972,28.719137456282,False,True,Rainy,4.104,Haryana,Kharif     
10163,Loam,254.709904482497,35.1560919702224,False,False,Rainy,1.928,Gujarat,Kharif     
10164,Loam,579.464334096626,20.8799470391386,False,True,Sunny,3.564,Gujarat,Kharif     
10165,Loam,409.646358313591,28.9707372749596,False,True,Sunny,3.527,Tamil Nadu,Kharif     
10166,Silt,199.024651537074,26.4226034965398,False,True,Cloudy,3.038,Haryana,Kharif     
10167,Sandy,595.887487574231,34.2524827198537,True,False,Sunny,4.166,Punjab,Kharif     
10168,Loam,416.038254484472,24.5743352155425,False,False,Cloudy,2.617,Tamil Nadu,Whole Year 
10169,Chalky,350.435042324385,18.2075163409111,False,False,Sunny,2.19,Karnataka,Whole Year 
10170,Chalky,350.435042324385,18.2075163409111,False,False,Sunny,2.19,Punjab,Kharif     
10171,Chalky,350.435042324385,18.2075163409111,False,False,Sunny,2.19,Tamil Nadu,Whole Year 
10172,Peaty,178.230641541865,25.8762355154395,False,False,Cloudy,0.698,Gujarat,Kharif     
10173,Loam,149.671922069615,21.3382711544415,True,True,Sunny,3.58,Gujarat,Kharif     
10174,Peaty,560.195572762104,27.3939240802677,True,False,Cloudy,4.729,Gujarat,Kharif     
10175,Peaty,332.319435981689,15.8384064536107,True,False,Cloudy,3.759,West Bengal,Kharif     
10176,Clay,154.649800173293,34.7313471380944,False,True,Rainy,2.399,Andhra Pradesh,Kharif     
10177,Clay,154.649800173293,34.7313471380944,False,True,Rainy,2.399,Maharashtra,Kharif     
10178,Clay,154.649800173293,34.7313471380944,False,True,Rainy,2.399,Tamil Nadu,Rabi       
10179,Clay,396.985426680419,26.6416031915965,True,False,Cloudy,4.111,Punjab,Kharif     
10180,Silt,351.781583831558,16.226687300935,False,False,Cloudy,2.169,Haryana,Kharif     
10181,Clay,379.105285395607,27.3143064228241,False,True,Rainy,3.212,Andhra Pradesh,Kharif     
10182,Silt,184.855346988462,16.5664998143371,False,False,Sunny,0.684,Madhya Pradesh,Kharif     
10183,Silt,184.855346988462,16.5664998143371,False,False,Sunny,0.684,Maharashtra,Kharif     
10184,Silt,184.855346988462,16.5664998143371,False,False,Sunny,0.684,Maharashtra,Kharif     
10185,Silt,184.855346988462,16.5664998143371,False,False,Sunny,0.684,Odisha,Kharif     
10186,Clay,254.69128455903,21.3571446834956,False,False,Cloudy,2.034,Karnataka,Kharif     
10187,Clay,254.69128455903,21.3571446834956,False,False,Cloudy,2.034,Karnataka,Rabi       
10188,Chalky,441.079402861479,34.4414677771908,False,False,Rainy,3.527,Tamil Nadu,Kharif     
10189,Sandy,155.08567618957,37.0686143608413,True,False,Cloudy,3.296,Haryana,Kharif     
10190,Sandy,267.685784554789,21.3387877380974,False,False,Rainy,1.468,Tripura,Kharif     
10191,Sandy,290.025913955015,18.5549079052177,True,False,Cloudy,2.551,Tamil Nadu,Rabi       
10192,Peaty,506.765281352176,32.6092863454685,False,True,Rainy,4.376,Haryana,Kharif     
10193,Peaty,705.951008767191,34.7761488238746,False,False,Cloudy,3.309,Punjab,Kharif     
10194,Silt,144.875748605889,18.806838824994,False,False,Rainy,1.209,Gujarat,Kharif     
10195,Clay,162.604282722302,28.9747935044494,True,False,Rainy,2.554,Haryana,Kharif     
10196,Loam,360.786359199402,35.2641409390952,False,False,Rainy,3.293,Punjab,Kharif     
10197,Clay,537.06266173081,20.0424272572752,True,False,Cloudy,3.829,Gujarat,Kharif     
10198,Clay,537.06266173081,20.0424272572752,True,False,Cloudy,3.829,Haryana,Kharif     
10199,Chalky,169.935532964293,27.2890361569009,False,False,Cloudy,1.944,Tamil Nadu,Kharif     
10200,Chalky,347.476503286414,18.6059453730136,False,True,Rainy,2.608,Tamil Nadu,Whole Year 
10201,Chalky,267.16317681887,19.0386721592201,False,True,Rainy,2.348,Gujarat,Kharif     
10202,Chalky,267.16317681887,19.0386721592201,False,True,Rainy,2.348,Punjab,Kharif     
10203,Sandy,229.370458919769,38.3316423788753,False,False,Sunny,1.715,Karnataka,Kharif     
10204,Loam,263.576863533452,32.552795570656,False,True,Rainy,3.156,Tamil Nadu,Rabi       
10205,Clay,328.161615666413,29.6666047376082,False,False,Sunny,2.416,Mizoram,Kharif     
10206,Clay,328.161615666413,29.6666047376082,False,False,Sunny,2.416,Tamil Nadu,Rabi       
10207,Silt,158.418840166172,32.5483437768749,False,False,Sunny,1.169,Haryana,Kharif     
10208,Silt,158.418840166172,32.5483437768749,False,False,Sunny,1.169,Maharashtra,Kharif     
10209,Loam,457.89711422064,18.5531602585737,True,False,Cloudy,4.384,Punjab,Kharif     
10210,Sandy,345.17040374989,21.3406316414047,False,False,Sunny,2.227,Haryana,Kharif     
10211,Sandy,345.17040374989,21.3406316414047,False,False,Sunny,2.227,Haryana,Kharif     
10212,Sandy,194.241027095649,29.9592381481827,False,False,Sunny,0.871,Karnataka,Whole Year 
10213,Sandy,194.241027095649,29.9592381481827,False,False,Sunny,0.871,Madhya Pradesh,Kharif     
10214,Silt,184.175969930752,19.9126018577189,False,False,Rainy,0.797,Andhra Pradesh,Kharif     
10215,Sandy,443.006211890676,35.0036274519929,False,True,Rainy,4.384,Punjab,Kharif     
10216,Silt,221.101464208366,26.03240233623,False,False,Rainy,2.166,Haryana,Kharif     
10217,Loam,284.619080629418,25.0003170964555,True,False,Cloudy,2.236,Rajasthan,Kharif     
10218,Loam,678.364018092102,21.0257662491726,True,False,Rainy,4.59,Punjab,Kharif     
10219,Sandy,158.050282394334,25.3222704257348,False,False,Sunny,1.687,Karnataka,Whole Year 
10220,Sandy,451.423417808749,28.134528417516,False,False,Rainy,2.697,West Bengal,Kharif     
10221,Clay,391.782612435066,34.8968733144207,False,False,Rainy,1.277,Andhra Pradesh,Kharif     
10222,Clay,391.782612435066,34.8968733144207,False,False,Rainy,1.277,Karnataka,Kharif     
10223,Peaty,110.209711415994,27.4243380063886,False,True,Rainy,3.58,Gujarat,Kharif     
10224,Sandy,387.338910810043,15.3821466219262,False,False,Cloudy,2.727,Karnataka,Kharif     
10225,Sandy,387.338910810043,15.3821466219262,False,False,Cloudy,2.727,Maharashtra,Kharif     
10226,Clay,190.469448474169,17.1566642766792,True,False,Rainy,2.962,Karnataka,Kharif     
10227,Clay,190.469448474169,17.1566642766792,True,False,Rainy,2.962,Karnataka,Kharif     
10228,Clay,190.469448474169,17.1566642766792,True,False,Rainy,2.962,Karnataka,Kharif     
10229,Sandy,403.97200096999,22.332427846732,True,False,Rainy,3.384,Odisha,Kharif     
10230,Silt,510.436582357287,17.7347447406429,False,True,Rainy,4.148,Haryana,Kharif     
10231,Chalky,150.423198574244,26.6428953985587,False,False,Rainy,1.19,Andhra Pradesh,Kharif     
10232,Chalky,150.423198574244,26.6428953985587,False,False,Rainy,1.19,Maharashtra,Kharif     
10233,Loam,383.77782015159,37.1366755759894,False,False,Rainy,2.832,Madhya Pradesh,Kharif     
10234,Loam,383.77782015159,37.1366755759894,False,False,Rainy,2.832,Tamil Nadu,Whole Year 
10235,Loam,146.598946330632,32.8548239794695,False,True,Sunny,2.72,West Bengal,Kharif     
10236,Chalky,414.9355560734,26.1529402202009,True,False,Sunny,4.541,Gujarat,Kharif     
10237,Loam,475.216548653507,31.4462356425504,False,False,Rainy,3.585,Andhra Pradesh,Kharif     
10238,Sandy,113.368594872137,20.5545735208474,False,True,Sunny,1.952,Punjab,Kharif     
10239,Sandy,113.368594872137,20.5545735208474,False,True,Sunny,1.952,Tamil Nadu,Kharif     
10240,Sandy,113.368594872137,20.5545735208474,False,True,Sunny,1.952,Tamil Nadu,Kharif     
10241,Chalky,502.661835555194,21.8687569633027,False,False,Cloudy,2.606,Tamil Nadu,Kharif     
10242,Loam,106.148264936259,28.346524595744,False,True,Cloudy,2.204,Rajasthan,Kharif     
10243,Peaty,140.324623220573,33.8364832448829,False,False,Sunny,2.254,Tamil Nadu,Whole Year 
10244,Peaty,140.324623220573,33.8364832448829,False,False,Sunny,2.254,Tamil Nadu,Kharif     
10245,Clay,938.483433420812,36.2612522515336,False,False,Rainy,4.754,Haryana,Kharif     
10246,Sandy,284.03743960381,37.8277840146447,False,True,Rainy,4.268,Punjab,Kharif     
10247,Silt,112.230577411965,33.7291213701113,True,False,Sunny,3.76,Punjab,Kharif     
10248,Silt,441.55171731926,25.8341982700985,False,False,Rainy,2.584,Mizoram,Kharif     
10249,Silt,441.55171731926,25.8341982700985,False,False,Rainy,2.584,Tamil Nadu,Kharif     
10250,Silt,221.427345929115,23.8793073971331,False,False,Sunny,1.475,Karnataka,Whole Year 
10251,Silt,221.427345929115,23.8793073971331,False,False,Sunny,1.475,Karnataka,Kharif     
10252,Silt,221.427345929115,23.8793073971331,False,False,Sunny,1.475,Karnataka,Kharif     
10253,Silt,221.427345929115,23.8793073971331,False,False,Sunny,1.475,Madhya Pradesh,Kharif     
10254,Silt,221.427345929115,23.8793073971331,False,False,Sunny,1.475,Tripura,Kharif     
10255,Peaty,349.826173689302,15.9147546503478,True,False,Cloudy,4.066,Punjab,Kharif     
10256,Silt,460.491836769807,28.0961622784787,True,False,Sunny,4.784,Madhya Pradesh,Kharif     
10257,Peaty,475.418463561219,24.0149051064268,False,False,Sunny,2.141,Karnataka,Kharif     
10258,Peaty,475.418463561219,24.0149051064268,False,False,Sunny,2.141,Tamil Nadu,Rabi       
10259,Chalky,397.245163590887,20.2021564395586,False,False,Sunny,2.507,Tamil Nadu,Whole Year 
10260,Sandy,139.990654370201,18.9101653456354,True,False,Sunny,2.577,Tamil Nadu,Kharif     
10261,Loam,203.835192906739,32.3429021544447,False,False,Sunny,2.038,Mizoram,Kharif     
10262,Loam,299.500289917295,39.0028696852513,False,False,Cloudy,2.098,Maharashtra,Kharif     
10263,Loam,460.381227166365,22.3219782892506,True,False,Rainy,4.363,Gujarat,Kharif     
10264,Clay,478.890617353836,37.4580687845487,False,False,Sunny,2.299,Tamil Nadu,Rabi       
10265,Clay,478.890617353836,37.4580687845487,False,False,Sunny,2.299,Telangana ,Kharif     
10266,Clay,478.890617353836,37.4580687845487,False,False,Sunny,2.299,West Bengal,Kharif     
10267,Chalky,295.600306688133,29.1371111312802,False,True,Rainy,2.355,Haryana,Kharif     
10268,Peaty,862.085188109496,29.1792559454218,False,False,Rainy,4.724,Punjab,Kharif     
10269,Peaty,298.276790401543,36.7159726643585,False,True,Sunny,2.654,Tamil Nadu,Kharif     
10270,Clay,166.172841184758,27.0308420925507,True,False,Cloudy,2.184,Gujarat,Kharif     
10271,Clay,810.138677145401,36.8863308466227,False,False,Rainy,4.241,Gujarat,Kharif     
10272,Silt,397.742829999963,15.5640604809003,False,False,Sunny,2.87,Andhra Pradesh,Kharif     
10273,Silt,397.742829999963,15.5640604809003,False,False,Sunny,2.87,Andhra Pradesh,Kharif     
10274,Sandy,296.502073574177,27.5818151729689,True,False,Sunny,3.785,Karnataka,Whole Year 
10275,Chalky,899.907373481615,21.1583145346929,False,False,Sunny,5.277,Gujarat,Kharif     
10276,Chalky,469.368754739659,28.0485231752162,False,True,Rainy,3.978,Gujarat,Kharif     
10277,Chalky,887.882692822591,35.0014575102633,False,False,Sunny,4.731,Gujarat,Kharif     
10278,Clay,538.476874101693,17.7777492836207,False,False,Rainy,2.603,Gujarat,Kharif     
10279,Loam,553.687507064933,19.1811676241548,False,False,Cloudy,4.408,Haryana,Kharif     
10280,Sandy,238.879353609765,19.8723343444868,True,False,Sunny,2.254,Tamil Nadu,Whole Year 
10281,Sandy,238.879353609765,19.8723343444868,True,False,Sunny,2.254,Tamil Nadu,Kharif     
10282,Clay,310.937733036993,31.8722868205244,False,False,Cloudy,1.2,Chhattisgarh,Kharif     
10283,Clay,310.937733036993,31.8722868205244,False,False,Cloudy,1.2,Gujarat,Kharif     
10284,Clay,310.937733036993,31.8722868205244,False,False,Cloudy,1.2,Puducherry,Summer     
10285,Clay,310.937733036993,31.8722868205244,False,False,Cloudy,1.2,Punjab,Kharif     
10286,Clay,310.937733036993,31.8722868205244,False,False,Cloudy,1.2,Uttar Pradesh,Kharif     
10287,Clay,310.937733036993,31.8722868205244,False,False,Cloudy,1.2,Uttar Pradesh,Kharif     
10288,Chalky,194.351146429252,16.9451951670227,True,True,Sunny,4.408,Haryana,Kharif     
10289,Loam,654.784627895994,28.423008712251,True,False,Rainy,5.15,Puducherry,Kharif     
10290,Peaty,147.133661426464,36.7977674588503,True,False,Rainy,2.855,Tamil Nadu,Kharif     
10291,Peaty,132.658022912368,23.5318434560313,True,False,Cloudy,2.139,West Bengal,Kharif     
10292,Chalky,388.034695540873,17.7788908318309,False,False,Rainy,2.261,Karnataka,Kharif     
10293,Silt,241.19493472982,33.8146651504804,False,True,Rainy,2.509,Tamil Nadu,Kharif     
10294,Silt,105.386734364556,17.3574457374056,True,False,Cloudy,2.268,Gujarat,Kharif     
10295,Silt,105.386734364556,17.3574457374056,True,False,Cloudy,2.268,Karnataka,Kharif     
10296,Silt,105.386734364556,17.3574457374056,True,False,Cloudy,2.268,Rajasthan,Kharif     
10297,Sandy,694.700741415598,24.9917421623167,False,False,Cloudy,4.047,Punjab,Kharif     
10298,Silt,317.234819333633,36.5558405897809,False,True,Rainy,3.606,Karnataka,Whole Year 
10299,Loam,226.010234537361,27.1204008259577,False,False,Sunny,1.938,Karnataka,Whole Year 
10300,Sandy,534.856833889231,19.02160388015,False,False,Sunny,3.317,Tamil Nadu,Whole Year 
10301,Peaty,454.317315474975,17.7417421779824,False,False,Rainy,2.973,Tamil Nadu,Whole Year 
10302,Peaty,100.248753887185,24.7420755252413,False,True,Sunny,1.433,Maharashtra,Kharif     
10303,Peaty,100.248753887185,24.7420755252413,False,True,Sunny,1.433,Tamil Nadu,Kharif     
10304,Peaty,100.248753887185,24.7420755252413,False,True,Sunny,1.433,Tripura,Kharif     
10305,Peaty,100.248753887185,24.7420755252413,False,True,Sunny,1.433,Tripura,Kharif     
10306,Clay,323.667660621913,37.7365645945748,False,False,Rainy,2.6,Gujarat,Whole Year 
10307,Clay,323.667660621913,37.7365645945748,False,False,Rainy,2.6,West Bengal,Kharif     
10308,Clay,238.34412184949,15.5721525714302,False,False,Rainy,1.556,Maharashtra,Whole Year 
10309,Chalky,375.132460262708,20.6408323207654,False,False,Rainy,2.923,Gujarat,Kharif     
10310,Chalky,375.132460262708,20.6408323207654,False,False,Rainy,2.923,Tamil Nadu,Kharif     
10311,Silt,184.195578617155,35.2339018488927,False,False,Sunny,1.873,Mizoram,Kharif     
10312,Silt,184.195578617155,35.2339018488927,False,False,Sunny,1.873,Rajasthan,Kharif     
10313,Loam,169.122238067812,38.5878379991282,False,False,Cloudy,1.29,Karnataka,Kharif     
10314,Loam,169.122238067812,38.5878379991282,False,False,Cloudy,1.29,Madhya Pradesh,Kharif     
10315,Loam,169.122238067812,38.5878379991282,False,False,Cloudy,1.29,Madhya Pradesh,Kharif     
10316,Loam,169.122238067812,38.5878379991282,False,False,Cloudy,1.29,Maharashtra,Kharif     
10317,Loam,169.122238067812,38.5878379991282,False,False,Cloudy,1.29,Maharashtra,Whole Year 
10318,Loam,169.122238067812,38.5878379991282,False,False,Cloudy,1.29,Tripura,Kharif     
10319,Chalky,161.383551077782,31.9317994534334,True,True,Sunny,3.527,Tamil Nadu,Kharif     
10320,Sandy,466.869803218595,29.5754040300942,False,False,Sunny,3.027,Gujarat,Kharif     
10321,Loam,112.823311753322,38.1334399770675,False,True,Rainy,2.399,Andhra Pradesh,Kharif     
10322,Loam,112.823311753322,38.1334399770675,False,True,Rainy,2.399,Maharashtra,Kharif     
10323,Loam,112.823311753322,38.1334399770675,False,True,Rainy,2.399,Tamil Nadu,Rabi       
10324,Sandy,313.294502676172,21.2444127998137,False,False,Rainy,2.064,Rajasthan,Kharif     
10325,Peaty,716.840812213478,33.4605331159013,False,False,Cloudy,3.722,Gujarat,Kharif     
10326,Silt,453.63755434784,27.86355540288,False,False,Sunny,3.471,Gujarat,Kharif     
10327,Silt,138.32301695329,23.4517548857242,False,False,Cloudy,1.44,Karnataka,Rabi       
10328,Silt,296.588909448208,16.2486384720081,True,False,Sunny,3.757,Punjab,Kharif     
10329,Silt,412.648785555724,23.4366603414707,False,False,Sunny,3.098,Rajasthan,Kharif     
10330,Clay,179.614351880441,31.4687831076668,False,False,Cloudy,2.013,Maharashtra,Kharif     
10331,Sandy,360.90122912737,28.2100412562581,False,False,Cloudy,2.443,Karnataka,Whole Year 
10332,Sandy,360.90122912737,28.2100412562581,False,False,Cloudy,2.443,Punjab,Kharif     
10333,Clay,768.856900082991,20.6919041859676,False,False,Sunny,3.5,Andhra Pradesh,Kharif     
10334,Clay,768.856900082991,20.6919041859676,False,False,Sunny,3.5,Gujarat,Kharif     
10335,Clay,768.856900082991,20.6919041859676,False,False,Sunny,3.5,Maharashtra,Kharif     
10336,Clay,768.856900082991,20.6919041859676,False,False,Sunny,3.5,West Bengal,Kharif     
10337,Clay,768.856900082991,20.6919041859676,False,False,Sunny,3.5,West Bengal,Kharif     
10338,Clay,768.856900082991,20.6919041859676,False,False,Sunny,3.5,West Bengal,Kharif     
10339,Sandy,384.457017266464,31.2741407508691,False,False,Sunny,1.789,Haryana,Kharif     
10340,Loam,161.871324910817,27.7512021124782,False,True,Rainy,1.809,Maharashtra,Kharif     
10341,Peaty,161.276024798295,34.9686733012313,False,True,Sunny,2.498,Gujarat,Kharif     
10342,Peaty,161.276024798295,34.9686733012313,False,True,Sunny,2.498,Haryana,Kharif     
10343,Peaty,161.276024798295,34.9686733012313,False,True,Sunny,2.498,Maharashtra,Kharif     
10344,Silt,196.883382683999,30.4445165074325,False,False,Sunny,2.125,Maharashtra,Kharif     
10345,Peaty,145.702108180427,33.564199240442,False,False,Rainy,1.249,Tamil Nadu,Kharif     
10346,Silt,482.28680202855,20.5175440462992,True,False,Sunny,3.608,Karnataka,Summer     
10347,Silt,482.28680202855,20.5175440462992,True,False,Sunny,3.608,Tamil Nadu,Whole Year 
10348,Peaty,158.073820475865,29.614384082112,False,False,Sunny,1.367,Maharashtra,Kharif     
10349,Chalky,472.273727596308,32.3931343588047,False,False,Sunny,3.541,Mizoram,Kharif     
10350,Peaty,168.581008629649,27.8604805558611,True,True,Cloudy,3.395,Haryana,Kharif     
10351,Peaty,168.581008629649,27.8604805558611,True,True,Cloudy,3.395,Punjab,Kharif     
10352,Chalky,458.301091770084,20.6410307053255,True,False,Cloudy,4.111,Punjab,Kharif     
10353,Loam,432.104521140308,27.0580136318409,False,True,Sunny,4.458,Gujarat,Kharif     
10354,Clay,188.119228617285,26.6368775851051,False,False,Rainy,1.667,Tamil Nadu,Kharif     
10355,Clay,188.119228617285,26.6368775851051,False,False,Rainy,1.667,Tamil Nadu,Kharif     
10356,Clay,180.68053818211,16.7733213724473,False,False,Rainy,1.645,Madhya Pradesh,Kharif     
10357,Clay,180.68053818211,16.7733213724473,False,False,Rainy,1.645,Maharashtra,Kharif     
10358,Sandy,206.04993890657,33.9345746202312,True,False,Rainy,2.225,Gujarat,Kharif     
10359,Loam,119.949139582188,19.0451313626127,False,True,Sunny,1.597,Rajasthan,Kharif     
10360,Silt,220.757620335855,24.2296699437854,False,False,Sunny,1.441,Maharashtra,Kharif     
10361,Silt,754.311872599467,22.1817404102234,True,True,Cloudy,6.728,Mizoram,Kharif     
10362,Peaty,257.596443083593,27.7861998019255,False,False,Rainy,2.26,Karnataka,Kharif     
10363,Peaty,643.728490058911,18.2452321563276,False,False,Cloudy,3.208,Gujarat,Kharif     
10364,Peaty,140.9111317192,21.2371028166449,False,False,Cloudy,0.706,Maharashtra,Kharif     
10365,Silt,387.234741223713,18.6889577528085,False,True,Sunny,3.218,Gujarat,Whole Year 
10366,Silt,387.234741223713,18.6889577528085,False,True,Sunny,3.218,Tamil Nadu,Kharif     
10367,Loam,704.789711395336,15.705804399606,True,False,Cloudy,4.59,Punjab,Kharif     
10368,Clay,257.727214745393,17.2719998818195,False,True,Rainy,2.122,Gujarat,Kharif     
10369,Clay,691.437669073375,26.1904101451161,True,False,Rainy,5.496,Gujarat,Kharif     
10370,Peaty,509.347945231747,25.7119744925476,False,False,Cloudy,2.312,Haryana,Kharif     
10371,Sandy,385.95437930287,20.3541997319666,False,False,Cloudy,1.718,Maharashtra,Kharif     
10372,Chalky,203.666037555619,23.9867164020267,False,False,Sunny,0.835,Madhya Pradesh,Kharif     
10373,Chalky,203.666037555619,23.9867164020267,False,False,Sunny,0.835,Maharashtra,Whole Year 
10374,Sandy,136.608776007827,15.0962886675037,False,False,Cloudy,0.837,Karnataka,Rabi       
10375,Sandy,136.608776007827,15.0962886675037,False,False,Cloudy,0.837,Madhya Pradesh,Kharif     
10376,Sandy,156.06761574436,18.9307035347328,False,False,Sunny,1.605,Rajasthan,Kharif     
10377,Sandy,156.06761574436,18.9307035347328,False,False,Sunny,1.605,Tamil Nadu,Whole Year 
10378,Sandy,157.246218469303,22.8229400354527,False,True,Sunny,1.963,Tamil Nadu,Kharif     
10379,Sandy,157.246218469303,22.8229400354527,False,True,Sunny,1.963,Tamil Nadu,Kharif     
10380,Loam,350.957067089126,19.3678365198729,False,True,Sunny,4.127,Gujarat,Kharif     
10381,Chalky,359.682995533674,24.4402010740499,True,True,Cloudy,4.148,Haryana,Kharif     
10382,Clay,319.261634127307,16.2668930349488,False,False,Rainy,1.245,Tamil Nadu,Kharif     
10383,Sandy,158.813447305136,31.4232866034289,False,True,Sunny,2.409,Haryana,Kharif     
10384,Peaty,358.372515255789,38.4082912090324,False,True,Sunny,4.645,Gujarat,Kharif     
10385,Peaty,711.081012286128,32.9635577926577,False,False,Cloudy,4.148,Haryana,Kharif     
10386,Sandy,195.545826044009,18.5282473291118,False,False,Rainy,1.941,Maharashtra,Kharif     
10387,Chalky,172.722642059267,18.1136578900828,True,False,Rainy,2.285,Gujarat,Kharif     
10388,Chalky,172.722642059267,18.1136578900828,True,False,Rainy,2.285,Maharashtra,Kharif     
10389,Chalky,172.722642059267,18.1136578900828,True,False,Rainy,2.285,Tamil Nadu,Kharif     
10390,Clay,390.452782286477,23.5920354013981,False,False,Cloudy,2.24,Tamil Nadu,Kharif     
10391,Sandy,247.982464056058,37.4891524384,True,False,Sunny,2.886,Tamil Nadu,Kharif     
10392,Clay,547.733094900112,33.7218522168598,False,True,Rainy,5.15,Puducherry,Kharif     
10393,Peaty,134.53537767058,36.9151459236564,False,False,Sunny,1.882,Telangana ,Kharif     
10394,Peaty,134.53537767058,36.9151459236564,False,False,Sunny,1.882,Telangana ,Kharif     
10395,Peaty,179.962321965029,28.3822346791796,False,False,Rainy,1.72,Madhya Pradesh,Kharif     
10396,Peaty,179.962321965029,28.3822346791796,False,False,Rainy,1.72,Tamil Nadu,Kharif     
10397,Peaty,214.959858339037,15.3004981445624,True,True,Sunny,3.788,Andhra Pradesh,Kharif     
10398,Sandy,132.409520997171,36.4334622466459,False,False,Cloudy,1.832,Karnataka,Rabi       
10399,Loam,650.231405987433,34.9964421198285,False,False,Rainy,3.642,Gujarat,Kharif     
10400,Loam,650.231405987433,34.9964421198285,False,False,Rainy,3.642,Haryana,Kharif     
10401,Sandy,154.527405029921,22.9633666729845,True,False,Rainy,2.587,Gujarat,Kharif     
10402,Sandy,154.527405029921,22.9633666729845,True,False,Rainy,2.587,Karnataka,Kharif     
10403,Clay,581.758875920948,37.788054869566,False,True,Cloudy,3.58,Gujarat,Kharif     
10404,Clay,440.556590031757,25.1184936880127,True,False,Cloudy,3.7,Punjab,Kharif     
10405,Loam,161.349141649428,35.3006343915031,True,True,Cloudy,3.605,Karnataka,Summer     
10406,Clay,282.546109004196,37.366747612527,False,True,Rainy,3.5,Andhra Pradesh,Kharif     
10407,Clay,282.546109004196,37.366747612527,False,True,Rainy,3.5,Gujarat,Kharif     
10408,Clay,282.546109004196,37.366747612527,False,True,Rainy,3.5,Maharashtra,Kharif     
10409,Clay,282.546109004196,37.366747612527,False,True,Rainy,3.5,West Bengal,Kharif     
10410,Clay,282.546109004196,37.366747612527,False,True,Rainy,3.5,West Bengal,Kharif     
10411,Clay,282.546109004196,37.366747612527,False,True,Rainy,3.5,West Bengal,Kharif     
10412,Peaty,249.561418839219,24.947728328551,True,False,Rainy,3.287,Punjab,Kharif     
10413,Clay,358.584987926849,32.506262565892,False,False,Cloudy,2.151,Tamil Nadu,Kharif     
10414,Chalky,161.343031024134,19.5755069738516,False,False,Rainy,1.006,Maharashtra,Kharif     
10415,Chalky,161.343031024134,19.5755069738516,False,False,Rainy,1.006,Tamil Nadu,Kharif     
10416,Loam,407.199173026464,19.8680342445494,True,False,Sunny,3.274,Haryana,Kharif     
10417,Loam,407.199173026464,19.8680342445494,True,False,Sunny,3.274,Karnataka,Kharif     
10418,Peaty,207.093685055232,31.1110089464281,False,False,Cloudy,1.625,Gujarat,Kharif     
10419,Peaty,207.093685055232,31.1110089464281,False,False,Cloudy,1.625,Karnataka,Rabi       
10420,Peaty,207.093685055232,31.1110089464281,False,False,Cloudy,1.625,Maharashtra,Kharif     
10421,Sandy,404.751197066742,16.5117617838642,True,True,Sunny,4.581,Gujarat,Kharif     
10422,Loam,209.426926849604,35.1521523654968,False,True,Cloudy,4.126,Gujarat,Kharif     
10423,Clay,306.739742599608,32.44687150596,False,True,Rainy,2.852,Tamil Nadu,Kharif     
10424,Clay,306.739742599608,32.44687150596,False,True,Rainy,2.852,Tamil Nadu,Kharif     
10425,Clay,306.739742599608,32.44687150596,False,True,Rainy,2.852,Tamil Nadu,Kharif     
10426,Silt,121.171906996695,34.0688071179835,False,True,Sunny,2.726,Karnataka,Kharif     
10427,Silt,226.000712206362,28.0631800640742,False,False,Sunny,1.346,Maharashtra,Kharif     
